"사용월","호선명","지하철역","승차인원","하차인원","작업일자","비고"
"USE_MON","LINE_NUM","SUB_STA_NM","RIDE_PASGR_NUM","ALIGHT_PASGR_NUM","WORK_DT","COMMT"
"201409","2호선","이대","718437","754765","20141009",""
"201409","2호선","신촌","1508343","1539964","20141009",""
"201409","2호선","홍대입구","2019819","2168503","20141009",""
"201409","2호선","합정","1033968","981320","20141009",""
"201409","2호선","당산","695006","746499","20141009",""
"201409","2호선","영등포구청","601325","600748","20141009",""
"201409","2호선","문래","532113","536075","20141009",""
"201409","2호선","신도림","1932076","1931178","20141009",""
"201409","2호선","대림","895943","933382","20141009",""
"201409","2호선","구로디지털단지","1782435","1790254","20141009",""
"201409","2호선","신대방","777437","744209","20141009",""
"201409","2호선","신림","2087164","2035959","20141009",""
"201409","2호선","봉천","698589","638415","20141009",""
"201409","2호선","서울대입구","1547111","1517814","20141009",""
"201409","2호선","낙성대","870290","832102","20141009",""
"201409","2호선","사당","1279183","1420399","20141009",""
"201409","2호선","방배","629520","640816","20141009",""
"201409","2호선","서초","637374","650926","20141009",""
"201409","2호선","교대","1109274","1251685","20141009",""
"201409","2호선","강남","2777473","2841267","20141009",""
"201409","2호선","역삼","1251365","1404978","20141009",""
"201409","2호선","선릉","1552303","1360396","20141009",""
"201409","2호선","삼성","1563913","1632437","20141009",""
"201409","2호선","종합운동장","478237","511240","20141009",""
"201409","2호선","신천","758473","737694","20141009",""
"201409","2호선","잠실","2151845","1943133","20141009",""
"201409","2호선","잠실나루","525305","506842","20141009",""
"201409","2호선","강변","1548363","1535555","20141009",""
"201409","2호선","구의","660983","646882","20141009",""
"201409","2호선","건대입구","1265424","1401283","20141009",""
"201409","2호선","성수","654103","719529","20141009",""
"201409","2호선","뚝섬","435662","456541","20141009",""
"201409","2호선","한양대","411633","487026","20141009",""
"201409","2호선","왕십리","595744","487922","20141009",""
"201409","2호선","상왕십리","289194","274773","20141009",""
"201409","2호선","신당","421511","443003","20141009",""
"201409","2호선","동대문역사문화공원","526485","612488","20141009",""
"201409","2호선","을지로4가","350897","350278","20141009",""
"201409","2호선","을지로3가","508872","518464","20141009",""
"201409","2호선","을지로입구","1473365","1474198","20141009",""
"201409","2호선","시청","688423","672184","20141009",""
"201409","1호선","동묘앞","278513","294525","20141009",""
"201409","1호선","청량리(지하)","904411","930013","20141009",""
"201409","1호선","제기동","588102","609471","20141009",""
"201409","1호선","신설동","487602","476369","20141009",""
"201409","1호선","동대문","473709","548386","20141009",""
"201409","1호선","종로5가","757691","765930","20141009",""
"201409","1호선","종로3가","1049866","964322","20141009",""
"201409","1호선","종각","1293485","1244028","20141009",""
"201409","1호선","시청","676681","683391","20141009",""
"201409","1호선","서울역","2114222","1923582","20141009",""
"201408","중앙선","용문","129348","126828","20140909",""
"201408","중앙선","원덕","12014","11495","20140909",""
"201408","중앙선","양평","136250","137878","20140909",""
"201408","중앙선","오빈","10552","10187","20140909",""
"201408","중앙선","아신","29233","28365","20140909",""
"201408","중앙선","국수","27729","26226","20140909",""
"201408","중앙선","신원","9523","6841","20140909",""
"201408","중앙선","양수","72782","72275","20140909",""
"201408","중앙선","운길산","44258","41153","20140909",""
"201408","중앙선","팔당","33775","33963","20140909",""
"201408","중앙선","도심","75164","66153","20140909",""
"201408","중앙선","덕소","192765","194864","20140909",""
"201408","중앙선","양정","27363","23669","20140909",""
"201408","중앙선","도농","266455","230318","20140909",""
"201408","중앙선","구리","409973","429233","20140909",""
"201408","중앙선","양원","56749","60989","20140909",""
"201408","중앙선","망우","240249","233861","20140909",""
"201408","중앙선","상봉","170937","165792","20140909",""
"201408","중앙선","중랑","177649","169511","20140909",""
"201408","중앙선","회기","822097","802454","20140909",""
"201408","장항선","신창","43311","44205","20140909",""
"201408","장항선","온양온천","157677","159582","20140909",""
"201408","장항선","배방","27821","25066","20140909",""
"201408","장항선","아산","69570","62423","20140909",""
"201408","장항선","쌍용동","69008","64254","20140909",""
"201408","장항선","봉명","43374","42342","20140909",""
"201408","일산선","대화","417680","337771","20140909",""
"201408","일산선","주엽","295586","303702","20140909",""
"201408","일산선","정발산","288418","307107","20140909",""
"201408","일산선","마두","255342","266122","20140909",""
"201408","일산선","백석","303869","287732","20140909",""
"201408","일산선","대곡","38776","30325","20140909",""
"201408","일산선","화정","601862","619824","20140909",""
"201408","일산선","원당","388118","363963","20140909",""
"201408","일산선","삼송","350458","326956","20140909",""
"201408","안산선","수리산","140335","114679","20140909",""
"201408","안산선","오이도","230979","225607","20140909",""
"201408","안산선","정왕","253180","273251","20140909",""
"201408","안산선","신길온천","53844","51800","20140909",""
"201408","안산선","안산","584454","534740","20140909",""
"201408","안산선","초지","139817","131694","20140909",""
"201408","안산선","고잔","276304","274389","20140909",""
"201408","안산선","중앙","519823","539658","20140909",""
"201408","안산선","한대앞","291747","286287","20140909",""
"201408","안산선","상록수","632005","617354","20140909",""
"201408","안산선","반월","156316","146805","20140909",""
"201408","안산선","대야미","120138","108741","20140909",""
"201408","안산선","산본","557598","592395","20140909",""
"201408","수인선","송도","95120","95139","20140909",""
"201408","수인선","연수","102923","100032","20140909",""
"201408","수인선","원인재","109249","112844","20140909",""
"201408","수인선","남동인더스파크","47477","53284","20140909",""
"201408","수인선","호구포","77796","80400","20140909",""
"201408","수인선","인천논현","138102","142048","20140909",""
"201408","수인선","소래포구","136063","131538","20140909",""
"201408","수인선","월곶","68701","62176","20140909",""
"201408","분당선","매교","67235","65395","20140909",""
"201408","분당선","수원시청","277093","305302","20140909",""
"201408","분당선","매탄권선","110448","105262","20140909",""
"201408","분당선","망포","309485","287838","20140909",""
"201408","분당선","영통","243858","251318","20140909",""
"201408","분당선","청명","119231","110976","20140909",""
"201408","분당선","상갈","144431","136669","20140909",""
"201408","분당선","기흥","313501","316139","20140909",""
"201408","분당선","신갈","133028","127281","20140909",""
"201408","분당선","구성","148513","154198","20140909",""
"201408","분당선","죽전","644053","710749","20140909",""
"201408","분당선","보정","90191","70750","20140909",""
"201408","분당선","이매","150439","143436","20140909",""
"201408","분당선","오리","475580","399553","20140909",""
"201408","분당선","미금","652235","683620","20140909",""
"201408","분당선","정자","463453","498777","20140909",""
"201408","분당선","수내","403506","401976","20140909",""
"201408","분당선","서현","791206","817794","20140909",""
"201408","분당선","야탑","819846","855492","20140909",""
"201408","분당선","모란","721157","699334","20140909",""
"201408","분당선","태평","422798","401328","20140909",""
"201408","분당선","가천대","176988","214819","20140909",""
"201408","분당선","선정릉","234600","258349","20140909",""
"201408","분당선","강남구청","210958","245693","20140909",""
"201408","분당선","압구정로데오","425223","476748","20140909",""
"201408","분당선","서울숲","158960","151839","20140909",""
"201408","분당선","수원","257847","149109","20140909",""
"201408","분당선","수서","211742","216637","20140909",""
"201408","분당선","대모산입구","112303","102771","20140909",""
"201408","분당선","개포동","110614","111129","20140909",""
"201408","분당선","구룡","53330","54814","20140909",""
"201408","분당선","도곡","165754","204754","20140909",""
"201408","분당선","한티","398511","413718","20140909",""
"201408","분당선","선릉","223725","433833","20140909",""
"201408","과천선","범계","932941","927695","20140909",""
"201408","과천선","평촌","413079","407105","20140909",""
"201408","과천선","인덕원","683702","679084","20140909",""
